created_at	favourite_count	hashtags	location	mined_at	name	retweet_count	screen_name	source_device	status_count	text	tweet_id
2019-10-31 16:48:51.000000	0	[]		2019-11-04 15:57:53.691784	John Angel	0	JohnAngel1977	IFTTT	130172	Top tech banker Noah Wintroub is at the center of WeWork’s failed IPO. We talked to insiders to learn more about hi… https://t.co/UJq6Pm7iAV	1189947351793840128
2019-10-31 16:48:33.000000	5	[]		2019-11-04 15:57:53.691785	StrictlyVC	0	StrictlyVC	dlvr.it	41574	Top tech banker Noah Wintroub is at the center of WeWork’s failed IPO. We talked to insiders to learn more about hi… https://t.co/wIbkb8uJu2	1189947276862484481
2019-10-31 16:48:17.000000	0	[]		2019-11-04 15:57:53.691786	Jeannette	0	Jeannette_Bot	IFTTT	131243	10 Things To Know. Top tech banker Noah Wintroub is at the center of WeWork’s failed IPO. We talked to insiders to… https://t.co/JcgNeb8N6p	1189947211091783681
2019-10-31 16:47:10.000000	0	[]		2019-11-04 15:57:53.691788	Crash Signal	0	crash_signal	IFTTT	7093	Top tech banker Noah Wintroub is at the center of WeWork’s failed IPO. We talked to insiders to learn more about hi… https://t.co/3GfD5jh82T	1189946929758834691
2019-10-31 16:46:12.000000	0	[]		2019-11-04 15:57:53.691789	UhOhCapital	2	UhOhCapital	Twitter Web App	1224	RT @jessefelder: 'In calling off the IPO and turning back to its private investors, WeWork symbolised the powerful forces that are reshapin…	1189946686392676353
2019-10-31 16:42:13.000000	0	[]		2019-11-04 15:57:53.691791	Business Insider Prime	0	BIPrime	IFTTT	5044	New from @dakincampbell: Top tech banker Noah Wintroub is at the center of WeWork’s failed IPO. We talked to inside… https://t.co/GT9eM4KMx9	1189945682880270336
2019-10-31 16:36:45.000000	0	[]		2019-11-04 15:57:53.691792	Matt Turner	1	_bmturner_	Buffer	13111	Top tech banker Noah Wintroub is at the center of WeWork’s failed IPO. We talked to insiders to learn more about hi… https://t.co/mrqQlzb8NN	1189944308906045441
2019-10-31 16:35:54.000000	1	[{'text': 'Seattle', 'indices': [57, 65]}]		2019-11-04 15:57:53.691793	Kinzer Partners	0	kinzerpartners	Twitter Web Client	2274	A new world for unicorns: What the WeWork flop means for #Seattle ’s top startups and IPO prospects https://t.co/5zMaN9dV3t	1189944092836237312
2019-10-31 16:35:38.000000	6	[]		2019-11-04 15:57:53.691795	dakin campbell	3	dakincampbell	Twitter Web Client	2866	Top tech banker Noah Wintroub is at the center of WeWork’s failed IPO. We talked to insiders to learn more about hi… https://t.co/3z81rAg1k8	1189944027388555264
2019-10-31 16:34:53.000000	0	[]		2019-11-04 15:57:53.691796	K. Kithinji, CS(K), CPA(K)	2	kithinji__	Mobile Web (M2)	47258	RT @jessefelder: 'In calling off the IPO and turning back to its private investors, WeWork symbolised the powerful forces that are reshapin…	1189943839076835329
2019-10-31 16:30:29.000000	9	[]		2019-11-04 15:57:53.691797	Jesse Felder	2	jessefelder	Twitter Web App	55614	'In calling off the IPO and turning back to its private investors, WeWork symbolised the powerful forces that are r… https://t.co/CkJzUpjjf5	1189942730002239488
2019-10-31 16:30:29.000000	0	[]		2019-11-04 15:57:53.691799	eBroky	0	e_Broky	WordPress.com	40741	A new world for unicorns: What the WeWork flop means for Seattle’s top startups and IPO prospects… https://t.co/rquQsJVUOI	1189942727951171585
2019-10-31 16:18:19.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:53.691800	🕷It’s Revoking Time 🇪🇺 #RevokeA50 #revoker	24	PhotoLawn	Twitter for iPhone	158749	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189939666851631105
2019-10-31 16:13:40.000000	0	[]		2019-11-04 15:57:53.691801	Startup Feeds	1	StartupsBot	BotAnalytic	913861	RT @dharmeshsb: A new world for unicorns: What the WeWork flop means for Seattle’s top startups and IPO prospects https://t.co/8GHTaFLW0y #…	1189938497097879555
2019-10-31 16:13:35.000000	0	[{'text': 'startup', 'indices': [122, 130]}]		2019-11-04 15:57:53.691802	dharmeshsb	1	dharmeshsb	IFTTT	114924	A new world for unicorns: What the WeWork flop means for Seattle’s top startups and IPO prospects https://t.co/8GHTaFLW0y #startup	1189938474884972544
2019-10-31 16:10:54.000000	0	[]		2019-11-04 15:57:53.691803	John Cook	0	johnhcook	Twitter for iPhone	24114	A new world for unicorns: What the WeWork flop means for Seattle’s top startups and the IPO climate https://t.co/tikgPiAkKf via @GeekWire	1189937802298814464
2019-10-31 15:34:34.000000	0	[{'text': 'IPOs', 'indices': [41, 46]}]		2019-11-04 15:57:53.691805	John Jannarone	2	jannarone	Twitter for iPhone	2658	"RT @Sentieo: Our very popular webinar on #IPOs with @Jannarone of @IPOEdge is available free on-demand. In about 30 minutes, we cover:
$WE…"	1189928657281667073
2019-10-31 15:34:16.000000	0	[{'text': 'IPOs', 'indices': [41, 46]}]		2019-11-04 15:57:53.691806	IPO Edge	2	IPOEdge	Twitter for iPhone	317	"RT @Sentieo: Our very popular webinar on #IPOs with @Jannarone of @IPOEdge is available free on-demand. In about 30 minutes, we cover:
$WE…"	1189928582719537155
2019-10-31 15:30:33.000000	3	[{'text': 'IPOs', 'indices': [28, 33]}]		2019-11-04 15:57:53.691807	Sentieo	2	Sentieo	Buffer	4035	Our very popular webinar on #IPOs with @Jannarone of @IPOEdge is available free on-demand. In about 30 minutes, we… https://t.co/0Upb6WdoXC	1189927647792500738
2019-10-31 15:11:13.000000	0	[]		2019-11-04 15:57:53.691808	Alphaholic	0	Alphaholic1	Twitter for iPhone	2221	GSW is the perfect allegory for SV. WeWork IPO was KD’s Achilles. Steph curry broken hand yet to come. This cycle i… https://t.co/Irnoe6cyY6	1189922780684390400
2019-10-31 15:07:24.000000	0	[]		2019-11-04 15:57:53.691809	Dkenn	2	Dkenn18	Twitter Web App	8	RT @reutersdeals: China's WeWork equivalent Ucommune files for U.S. IPO -sources https://t.co/u0oii28hmp @murdochsj	1189921823187701762
2019-10-31 14:43:52.000000	0	[]		2019-11-04 15:57:53.691810	Duncan Kerr	0	DuncanAKerr1	Twitter Web App	2134	"Nice piece this from @euromoney 

“Is the IPO really an IPO anymore, or is it actually a follow-on?

https://t.co/690uzdKlhW"	1189915897936392194
2019-10-31 14:24:24.000000	7	[]		2019-11-04 15:57:54.103575	Christopher	2	BunchesOfBees	Twitter for iPhone	104343	I can’t wait for Airbnb’s IPO to go full WeWork next year https://t.co/4k3Gg4Nhi7	1189911000142663681
2019-10-31 14:24:13.000000	0	[]		2019-11-04 15:57:54.103581	RichardRoberts	43	IMsuccess_blog	T7 App	18304	RT @johnjcook: WeWork and the Terrible, Horrible, No Good, Very Bad IPO. Excellent tick-tock of six head-spinning weeks by @dakincampbell h…	1189910953338580993
2019-10-31 13:38:50.000000	0	[]		2019-11-04 15:57:54.103583	Startup News	0	startupnws	Postmatico	690236	Goldman Sachs unloaded some of its WeWork shares before its investment bankers pitched investors on what it once co… https://t.co/wiPtYNjUIb	1189899533800607745
2019-10-31 13:18:01.000000	0	[]		2019-11-04 15:57:54.103585	Fresh Office Ideas	0	freshofficeidea	Twitter Web Client	709	WeWork’s IPO Shelved.  What’s Next for the Flex Space Industry? via @convene https://t.co/RHFq1puFnX	1189894294825578496
2019-10-31 13:15:16.000000	0	[]		2019-11-04 15:57:54.103587	Dr. Joseph Santoro	0	Joseph_Santoro	Hootsuite Inc.	124747	Billionaire activist Bill Ackman says WeWork has a 'high probability' of being worth zero...… https://t.co/FtEuHXmeF2	1189893603553923072
2019-10-31 13:11:02.000000	2	[]		2019-11-04 15:57:54.103589	Chalcid	2	Chalcidza	Sprout Social	397	The coworking company WeWork’s newly unveiled public filings raise a question: What does it even mean to be a tech… https://t.co/IGj1lEp5iw	1189892536166420480
2019-10-31 13:06:34.000000	4	[]		2019-11-04 15:57:54.103591	ISABELNET	0	ISABELNET_SA	Twitter Web Client	4341	"🇺🇸 US IPO Activity

The fall in new listings, while WeWork’s abandoned IPO 👉 https://t.co/4mikqB41Bj

h/t @FT… https://t.co/8VMqAs6Upb"	1189891411388370950
2019-10-31 12:43:56.000000	0	[]		2019-11-04 15:57:54.103593	Dan Greene	0	Greene_DM	Twitter for iPad	13122	And this was written two years before the WeWork IPO! Before Neumann even got his WeJet.	1189885718568591361
2019-10-31 11:48:09.000000	0	[]		2019-11-04 15:57:54.103622	Golan Jason Lewkowicz	0	Golan_Lewkowicz	LinkedIn	3056	Raj Ganguly, B Capital Group co-founder, and managing partner discusses WeWork's initial public offering and the st… https://t.co/5R51Fm6EbE	1189871679352250368
2019-10-31 10:58:20.000000	0	[]		2019-11-04 15:57:54.103624	spxbot	0	spxbot	spxbot auto tweet	24215	AI+ NEWS * WeWork, SoftBank-backed flops cast doubt over CloudMinds US IPO – S&amp;P Global https://t.co/AukIT8NuNe	1189859140841156609
2019-10-31 10:50:11.000000	0	[]		2019-11-04 15:57:54.103626	elorm¹ami	5	etorna_M	Twitter for Android	4175	RT @ooadantey: If you’re interested in the events leading up to the failed IPO and subsequent ousting of the “We” company’s founder, here’s…	1189857090535350272
2019-10-31 10:29:59.000000	0	[{'text': 'IPO', 'indices': [66, 70]}]		2019-11-04 15:57:54.103628	MediaRadar	0	MediaRadar	HubSpot	7791	Shared workspace company, @WeWork, is rescued after their botched #IPO by Japanese conglomerate, @SoftBank. 😅… https://t.co/6NZ3Mtzji0	1189852007621902336
2019-10-31 09:24:22.000000	0	[]		2019-11-04 15:57:54.103630	Tradezone	0	Tradezone14	Twitter Web App	22	The number of companies IPOing  in the US has halved over the last two decades. WeWork’s IPO failure might discoura… https://t.co/o2AOsSGGT1	1189835492377927681
2019-10-31 08:28:02.000000	0	[{'text': 'SoftBank', 'indices': [21, 30]}, {'text': 'MasayoshiSon', 'indices': [33, 46]}]		2019-11-04 15:57:54.103631	lk satap 🎤	1	lk_satap	Twitter for Android	31834	RT @FinancialXpress: #SoftBank’s #MasayoshiSon sticks to his ‘Vision’; says will give ‘cash to fight’ to grow bigger, quicker https://t.co/…	1189821316766953472
2019-10-31 08:21:18.000000	2	[{'text': 'SoftBank', 'indices': [0, 9]}, {'text': 'MasayoshiSon', 'indices': [12, 25]}]		2019-11-04 15:57:54.103633	Financial Express	1	FinancialXpress	Twitter Web App	326558	#SoftBank’s #MasayoshiSon sticks to his ‘Vision’; says will give ‘cash to fight’ to grow bigger, quicker… https://t.co/XzugG1Z2Nu	1189819621622214656
2019-10-31 08:19:59.000000	0	[{'text': 'MasayoshiSon', 'indices': [10, 23]}]		2019-11-04 15:57:54.103635	Sandeep Soni	0	sandeep_soni19	Twitter Web App	1026	@SoftBank #MasayoshiSon said will continue to give founders with ‘cash to fight’ to grow bigger, quicker. But profi… https://t.co/7k5XT2oXSf	1189819293304639489
2019-10-31 07:20:56.000000	0	[]		2019-11-04 15:57:54.103637	Don Garabedian	2	DonGarabedian	Twitter for iPad	49610	RT @JapanIntercult: What I can’t understand about WeWork, is that as a key investor, didn’t SoftBank know they were a mess awhile ago? But…	1189804430801031169
2019-10-31 05:58:53.000000	0	[]		2019-11-04 15:57:54.103639	Ashok kumar	0	Ashokku82615015	Twitter for Android	230	Who's next in overvalued ipo @WeWork  ?? https://t.co/YpI7tLQ2aj	1189783781378420737
2019-10-31 05:41:39.000000	0	[{'text': 'Aspioneer', 'indices': [93, 103]}, {'text': 'digitaleconomy', 'indices': [107, 122]}, {'text': 'finance', 'indices': [123, 131]}]		2019-11-04 15:57:54.103640	Nidhi Badhwar	4	BadhwarNidhi	Twitter for Android	3221	"RT @AspioneerBB: Why SoftBank is doubling down its investment in WeWork after a failed IPO
.
#Aspioneer 
.
#digitaleconomy #finance #softba…"	1189779445206274048
2019-10-31 05:34:11.000000	0	[]		2019-11-04 15:57:54.103642	Jake Adelstein/中本哲史	2	jakeadelstein	Twitter for iPhone	5431	RT @JapanIntercult: What I can’t understand about WeWork, is that as a key investor, didn’t SoftBank know they were a mess awhile ago? But…	1189777566225354752
2019-10-31 05:27:42.000000	5	[{'text': 'Aspioneer', 'indices': [76, 86]}, {'text': 'digitaleconomy', 'indices': [90, 105]}, {'text': 'finance', 'indices': [106, 114]}]		2019-11-04 15:57:54.103645	Aspioneer	4	AspioneerBB	Twitter for Android	2077	"Why SoftBank is doubling down its investment in WeWork after a failed IPO
.
#Aspioneer 
.
#digitaleconomy #finance… https://t.co/3CKysraxdM"	1189775933613363201
2019-10-31 04:10:40.000000	0	[{'text': 'WeWork', 'indices': [0, 7]}]		2019-11-04 15:57:54.103646	Priyanka Boghani	0	priboghani	Twitter Web App	1794	#WeWork and @SoftBank-backed flops (Uber, Slack) cast doubt over CloudMinds US IPO: https://t.co/Anf0loGrf4	1189756547498332160
2019-10-31 04:04:02.000000	0	[]		2019-11-04 15:57:54.103648	SND Test	0	SndKeith	SND-QA	25181	WeWork withdraws plan to go public following CEO turmoil https://t.co/CtjP1mMeaj	1189754878685597696
2019-10-31 03:49:22.000000	0	[]		2019-11-04 15:57:54.103649	Slam Deal Shop	90	ShopSlam	T7 App	13920	RT @businessinsider: .@WeWork went from a $47 billion valuation to a tanking IPO with its CEO Adam Neumann stepping down. Here's how the co…	1189751187345747968
2019-10-31 02:30:03.000000	0	[]		2019-11-04 15:57:54.103651	data and technology	0	learndatabit	dlvr.it	2522	3 lessons about tech startup unit economics from WeWork’s IPO fallout - VentureBeat https://t.co/xVeBXoVjcd https://t.co/Q4REBgLx8s	1189731227726536704
2019-10-31 02:28:43.000000	1	[]		2019-11-04 15:57:54.103653	CJC1964	0	WOFTMCF	Twitter for Android	2230	"@rtehrani Great article. I honestly thing Wework was a punch to the gut for unicorn IPO's and even take outs. 
I al… https://t.co/YBUNltzEZ7"	1189730890689236992
2019-10-31 02:14:45.000000	1	[]		2019-11-04 15:57:54.103655	5 min conversation	0	ehnottooxabi	Twitter Web App	60304	@micropenistrump @jbouie All anyone has to do is look at the IPO valuations of Uber, Wework, Lyft, Blue Apron, and… https://t.co/0wbVtu107x	1189727377888366593
2019-10-31 02:10:04.000000	0	[]	Place(_api=<tweepy.api.API object at 0x7fb15b5f7cf8>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb15b5f7cf8>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})	2019-11-04 15:57:54.103657	John Hollister	0	Hollister	Twitter for iPhone	2410	As someone who got out of the unicorn [bull shit] bubble working for ⁦@lyft⁩ and had an office at ⁦@WeWork⁩ Im glad… https://t.co/JAGEkHT4qy	1189726200094232577
2019-10-31 01:53:02.000000	0	[]		2019-11-04 15:57:54.103659	Enda Nasution 🇮🇩	0	enda	dlvr.it	96490	3 lessons about tech startup unit economics from WeWork’s IPO fallout https://t.co/WfbW4HiGxg https://t.co/3BezUddZUv	1189721914295517185
2019-10-31 01:37:59.000000	0	[]		2019-11-04 15:57:54.103661	Samuel Miller	0	Hephaestus7	Twitter Web Client	292604	Softbank: why WeWork's Japanese investors are doubling down after a failed IPO https://t.co/qP1yudc5F3	1189718124473524226
2019-10-31 01:14:49.000000	0	[{'text': 'prediction', 'indices': [98, 109]}, {'text': 'WeWork', 'indices': [111, 118]}]		2019-11-04 15:57:54.103663	Safety First	49	djt1940	Twitter Web App	56742	"RT @profgalloway: Uber used to call drivers “supply,” will lose 80% of its value within 24 months #prediction

#WeWork IPO will not get out…"	1189712293262548992
2019-10-31 01:00:44.000000	1	[]		2019-11-04 15:57:54.103665	Rafael Velasquez, CFA	0	Value_Quant	Twitter for iPhone	2585	"@hkuppy @SchadenCap Plus Fidelity getting in on all the pre IPO trash. 

Making sure everyone’s 401K can ‘loose’ on WeWork and Juul etc"	1189708751353384961
2019-10-31 00:26:47.000000	0	[]		2019-11-04 15:57:54.103667	GesturesCamera	0	gesturescamera	Twitter Web App	1673	"How does a company rocketship in valuation in so little time and then be forced to delay their IPO? Let's find out:
https://t.co/6HsiTT4GL1"	1189700205332983808
2019-10-31 00:17:02.000000	0	[]		2019-11-04 15:57:54.103669	ARITA	0	ARITAnews	Buffer	1900	What the Downfall of WeWork Says About Tech Capitalism https://t.co/lprT7r2tuh https://t.co/dkGhGbHNbV	1189697751430381568
2019-10-30 22:36:39.000000	0	[{'text': 'Daytrading', 'indices': [118, 129]}, {'text': 'Stocks', 'indices': [130, 137]}]		2019-11-04 15:57:54.103671	MyLoc	6	MyLoc_Tracker	twitter.php	385801	RT @WarriorTrading: WeWork has made its IPO paperwork public. Here’s what you need to know: https://t.co/5kPbIISxTx | #Daytrading #Stocks #…	1189672489858797568
2019-10-30 22:12:51.000000	0	[]		2019-11-04 15:57:54.103673	Sam Dedio	0	SamDedio	AdvisorStream v2	862	The shock of WeWork's failed IPO has helped awaken investors from the dream that easy finance will last forever.… https://t.co/Bl9pjaWrWq	1189666500380184576
2019-10-30 22:02:54.000000	0	[]		2019-11-04 15:57:54.103674	Lionheart Capital Management LLC	0	LionheartCapMgt	AdvisorStream v2	109	The shock of WeWork's failed IPO has helped awaken investors from the dream that easy finance will last forever.… https://t.co/5fnti5b2Zk	1189663995319455744
2019-10-30 21:56:54.000000	0	[]		2019-11-04 15:57:54.103676	James Miller, MBA⭐️⭐️⭐️⭐️ #MAGA	0	biltmoreinvest	AdvisorStream v2	26389	The shock of WeWork's failed IPO has helped awaken investors from the dream that easy finance will last forever.… https://t.co/Xf3yOqDESF	1189662487123234816
2019-10-30 20:14:21.000000	0	[]		2019-11-04 15:57:54.103678	bola	8	moveTmunk	Twitter for iPhone	50746	RT @AnnPettifor: Spotify, Uber, Lyft, Beyond Meat &amp; Snapchat all loss- making. Uber’s IPO prospectus asked for $100bn valuation noted but “…	1189636679482531840
2019-10-30 20:00:00.000000	3	[]		2019-11-04 15:57:54.103680	Taylor Pearson	0	TaylorPearsonMe	Buffer	18411	“WeWork ended up destroying a ton of value between that IPO filing and now, and Neumann found new ways to enrich hi… https://t.co/l3MawizP4D	1189633067914289152
